Policy_Type_Id,Policy_Type,Policy_Type_Desc,Policy_Id,Policy_Name,Customer_ID,Premium_Amt,Policy_Term,Policy_Start_Dt,Policy_End_Dt,Next_Premium_Dt,Actual_Premium_Paid_Dt,Total_Policy_Amt,Premium_Amt_Paid_TillDate,Region
PT001,Auto,Auto insurance policy,11053,Auto Policy 11053,526,7500,Quarterly,2014-07-07,2016-07-06,2015-10-21,2015-09-21,800000,4254.09,EAST
PT005,Home,Home insurance policy,11054,Home Policy 11054,527,5000,Quarterly,2014-05-19,2016-05-18,2014-09-16,2014-08-17,400000,2524.18,EAST
PT003,Term,Term life insurance policy,11055,Term Policy 11055,528,15000,Quarterly,2016-09-20,2018-09-20,2017-09-03,2017-08-04,400000,9827.32,WEST
PT002,WholeLife,Whole life insurance policy,11056,WholeLife Policy 11056,528,20000,Annual,2011-07-06,2016-07-04,2012-10-19,2012-09-19,300000,12596.0,WEST
PT003,Term,Term life insurance policy,11057,Term Policy 11057,529,10000,Annual,2016-08-25,2021-08-24,2017-06-17,2017-05-18,500000,3474.32,SOUTH
PT003,Term,Term life insurance policy,11058,Term Policy 11058,529,15000,Monthly,2008-01-14,2009-01-13,2009-05-12,2009-04-12,800000,7975.64,SOUTH
PT003,Term,Term life insurance policy,11059,Term Policy 11059,529,7500,Monthly,2014-05-04,2015-05-04,2014-08-06,2014-07-07,500000,6714.88,SOUTH
PT003,Term,Term life insurance policy,11060,Term Policy 11060,530,7500,Monthly,2020-09-25,2021-09-25,2021-01-11,2020-12-12,800000,4323.09,WEST
PT001,Auto,Auto insurance policy,11061,Auto Policy 11061,531,12500,Annual,2006-05-16,2011-05-15,2006-10-03,2006-09-03,600000,3084.26,WEST
PT005,Home,Home insurance policy,11062,Home Policy 11062,531,20000,Quarterly,2010-01-26,2012-01-26,2010-07-03,2010-06-03,200000,7844.13,WEST
PT005,Home,Home insurance policy,11063,Home Policy 11063,532,15000,Quarterly,2011-11-10,2013-11-09,2012-08-02,2012-07-03,1000000,12810.23,EAST
PT005,Home,Home insurance policy,11064,Home Policy 11064,532,20000,Annual,2017-02-19,2022-02-18,2017-05-29,2017-04-29,300000,12296.95,EAST
PT002,WholeLife,Whole life insurance policy,11065,WholeLife Policy 11065,533,10000,Monthly,2011-04-13,2012-04-12,2011-08-03,2011-07-04,600000,2886.93,EAST
PT005,Home,Home insurance policy,11066,Home Policy 11066,534,10000,Quarterly,2019-06-19,2021-06-18,2020-09-16,2020-08-17,600000,7973.8,EAST
PT005,Home,Home insurance policy,11067,Home Policy 11067,534,25000,Annual,2011-03-22,2016-03-20,2012-04-27,2012-03-28,600000,20911.52,EAST
PT002,WholeLife,Whole life insurance policy,11068,WholeLife Policy 11068,534,25000,Monthly,2008-10-09,2009-10-09,2009-03-28,2009-02-26,300000,6598.42,EAST
PT002,WholeLife,Whole life insurance policy,11069,WholeLife Policy 11069,535,12500,Monthly,2008-03-20,2009-03-20,2008-05-19,2008-04-19,1000000,5329.21,EAST
PT001,Auto,Auto insurance policy,11070,Auto Policy 11070,535,25000,Annual,2008-01-28,2013-01-26,2008-10-31,2008-10-01,500000,16634.74,EAST
PT003,Term,Term life insurance policy,11071,Term Policy 11071,535,25000,Annual,2011-10-15,2016-10-13,2012-04-15,2012-03-16,200000,14802.54,EAST
PT004,Health,Health insurance policy,11072,Health Policy 11072,536,10000,Quarterly,2020-11-03,2022-11-03,2022-03-07,2022-02-05,400000,5653.9,WEST
PT005,Home,Home insurance policy,11073,Home Policy 11073,536,25000,Annual,2006-10-03,2011-10-02,2007-02-25,2007-01-26,300000,21546.07,WEST
PT002,WholeLife,Whole life insurance policy,11074,WholeLife Policy 11074,537,12500,Annual,2014-10-22,2019-10-21,2015-12-11,2015-11-11,500000,9403.44,SOUTH
PT001,Auto,Auto insurance policy,11075,Auto Policy 11075,537,20000,Quarterly,2017-07-07,2019-07-07,2017-12-05,2017-11-05,400000,4354.14,SOUTH
PT004,Health,Health insurance policy,11076,Health Policy 11076,538,20000,Quarterly,2020-01-11,2022-01-10,2020-06-28,2020-05-29,500000,12637.64,EAST
PT002,WholeLife,Whole life insurance policy,11077,WholeLife Policy 11077,538,7500,Quarterly,2013-07-31,2015-07-31,2013-10-04,2013-09-04,800000,2528.14,EAST
PT005,Home,Home insurance policy,11078,Home Policy 11078,539,15000,Monthly,2009-05-16,2010-05-16,2009-12-30,2009-11-30,400000,3988.14,EAST
PT003,Term,Term life insurance policy,11079,Term Policy 11079,539,5000,Annual,2010-09-10,2015-09-09,2011-03-28,2011-02-26,600000,1117.35,EAST
PT004,Health,Health insurance policy,11080,Health Policy 11080,540,20000,Monthly,2013-12-07,2014-12-07,2014-06-14,2014-05-15,800000,7838.43,EAST
PT001,Auto,Auto insurance policy,11081,Auto Policy 11081,540,25000,Monthly,2017-11-01,2018-11-01,2018-08-29,2018-07-30,800000,22451.55,EAST
PT004,Health,Health insurance policy,11082,Health Policy 11082,541,12500,Monthly,2015-12-31,2016-12-30,2017-05-21,2017-04-21,800000,8166.05,WEST
PT005,Home,Home insurance policy,11083,Home Policy 11083,541,10000,Monthly,2007-05-02,2008-05-01,2008-05-09,2008-04-09,200000,8259.86,WEST
PT002,WholeLife,Whole life insurance policy,11084,WholeLife Policy 11084,541,7500,Annual,2020-10-29,2025-10-28,2022-03-08,2022-02-06,1000000,2191.15,WEST
PT001,Auto,Auto insurance policy,11085,Auto Policy 11085,542,20000,Quarterly,2006-04-05,2008-04-04,2006-07-05,2006-06-05,800000,8399.31,NORTH
PT005,Home,Home insurance policy,11086,Home Policy 11086,542,20000,Monthly,2011-03-24,2012-03-23,2012-06-03,2012-05-04,600000,4233.44,NORTH
PT003,Term,Term life insurance policy,11087,Term Policy 11087,543,15000,Monthly,2020-11-28,2021-11-28,2021-08-02,2021-07-03,800000,8421.57,EAST
PT004,Health,Health insurance policy,11088,Health Policy 11088,543,20000,Annual,2014-05-04,2019-05-03,2014-08-05,2014-07-06,200000,6701.16,EAST
PT005,Home,Home insurance policy,11089,Home Policy 11089,543,10000,Annual,2008-04-23,2013-04-22,2008-09-18,2008-08-19,200000,5103.79,EAST
PT005,Home,Home insurance policy,11090,Home Policy 11090,544,15000,Annual,2009-06-16,2014-06-15,2009-11-11,2009-10-12,500000,9670.65,NORTH
PT001,Auto,Auto insurance policy,11091,Auto Policy 11091,544,15000,Quarterly,2011-12-25,2013-12-24,2012-04-23,2012-03-24,400000,6585.25,NORTH
PT001,Auto,Auto insurance policy,11092,Auto Policy 11092,545,5000,Quarterly,2017-09-13,2019-09-13,2019-02-25,2019-01-26,200000,1316.97,NORTH
PT001,Auto,Auto insurance policy,11093,Auto Policy 11093,545,15000,Quarterly,2009-03-01,2011-03-01,2009-05-10,2009-04-10,800000,11050.59,NORTH
PT001,Auto,Auto insurance policy,11094,Auto Policy 11094,545,10000,Annual,2009-11-17,2014-11-16,2010-02-26,2010-01-27,500000,8140.39,NORTH
PT003,Term,Term life insurance policy,11095,Term Policy 11095,546,25000,Annual,2020-04-09,2025-04-08,2021-06-25,2021-05-26,300000,18227.07,SOUTH
PT003,Term,Term life insurance policy,11096,Term Policy 11096,547,20000,Quarterly,2006-03-13,2008-03-12,2006-08-11,2006-07-12,400000,7905.49,EAST
PT003,Term,Term life insurance policy,11097,Term Policy 11097,548,25000,Monthly,2014-04-15,2015-04-15,2014-10-31,2014-10-01,300000,20462.45,NORTH
PT002,WholeLife,Whole life insurance policy,11098,WholeLife Policy 11098,548,20000,Quarterly,2011-08-14,2013-08-13,2012-02-25,2012-01-26,500000,5293.77,NORTH
PT003,Term,Term life insurance policy,11099,Term Policy 11099,548,10000,Quarterly,2017-12-24,2019-12-24,2019-01-16,2018-12-17,1000000,5661.3,NORTH
PT002,WholeLife,Whole life insurance policy,11100,WholeLife Policy 11100,549,12500,Annual,2005-10-28,2010-10-27,2006-09-28,2006-08-29,300000,7476.22,EAST
PT004,Health,Health insurance policy,11101,Health Policy 11101,549,25000,Annual,2012-10-12,2017-10-11,2014-01-22,2013-12-23,800000,10052.06,EAST
PT003,Term,Term life insurance policy,11102,Term Policy 11102,549,15000,Annual,2020-09-10,2025-09-09,2021-11-24,2021-10-25,1000000,11340.1,EAST
PT005,Home,Home insurance policy,11103,Home Policy 11103,550,7500,Quarterly,2009-09-23,2011-09-23,2010-04-04,2010-03-05,500000,1665.1,NORTH
PT005,Home,Home insurance policy,11104,Home Policy 11104,551,7500,Annual,2019-10-08,2024-10-06,2020-02-16,2020-01-17,500000,3953.05,WEST
PT003,Term,Term life insurance policy,11105,Term Policy 11105,552,20000,Quarterly,2017-08-24,2019-08-24,2019-01-27,2018-12-28,600000,4473.9,WEST
PT001,Auto,Auto insurance policy,11106,Auto Policy 11106,552,25000,Quarterly,2019-02-13,2021-02-12,2019-07-04,2019-06-04,200000,12374.64,WEST
PT003,Term,Term life insurance policy,11107,Term Policy 11107,553,7500,Monthly,2019-07-14,2020-07-13,2020-02-15,2020-01-16,400000,2354.41,NORTH
PT005,Home,Home insurance policy,11108,Home Policy 11108,553,12500,Monthly,2009-03-06,2010-03-06,2010-03-16,2010-02-14,1000000,6493.9,NORTH
PT004,Health,Health insurance policy,11109,Health Policy 11109,554,25000,Quarterly,2013-12-16,2015-12-16,2014-06-23,2014-05-24,300000,17659.02,EAST
PT005,Home,Home insurance policy,11110,Home Policy 11110,554,20000,Quarterly,2012-07-30,2014-07-30,2013-02-28,2013-01-29,500000,4561.81,EAST
PT002,WholeLife,Whole life insurance policy,11111,WholeLife Policy 11111,554,12500,Monthly,2016-05-16,2017-05-16,2017-08-15,2017-07-16,500000,4856.91,EAST
PT004,Health,Health insurance policy,11112,Health Policy 11112,555,7500,Monthly,2018-04-21,2019-04-21,2018-09-13,2018-08-14,600000,6342.36,WEST
PT005,Home,Home insurance policy,11113,Home Policy 11113,555,7500,Annual,2020-08-24,2025-08-23,2021-11-11,2021-10-12,600000,2232.63,WEST
PT003,Term,Term life insurance policy,11114,Term Policy 11114,555,10000,Monthly,2006-03-17,2007-03-17,2007-06-12,2007-05-13,1000000,2990.23,WEST
PT004,Health,Health insurance policy,11115,Health Policy 11115,556,12500,Monthly,2013-11-18,2014-11-18,2014-12-20,2014-11-20,200000,3790.55,SOUTH
PT002,WholeLife,Whole life insurance policy,11116,WholeLife Policy 11116,556,5000,Quarterly,2011-10-05,2013-10-04,2012-04-02,2012-03-03,300000,4002.17,SOUTH
PT001,Auto,Auto insurance policy,11117,Auto Policy 11117,557,20000,Monthly,2010-06-28,2011-06-28,2011-11-02,2011-10-03,600000,14858.52,NORTH
PT001,Auto,Auto insurance policy,11118,Auto Policy 11118,557,10000,Monthly,2015-09-16,2016-09-15,2016-07-13,2016-06-13,200000,5848.8,NORTH
PT002,WholeLife,Whole life insurance policy,11119,WholeLife Policy 11119,558,12500,Annual,2015-08-06,2020-08-04,2016-05-29,2016-04-29,1000000,8679.46,WEST
PT001,Auto,Auto insurance policy,11120,Auto Policy 11120,558,10000,Monthly,2013-09-11,2014-09-11,2014-01-17,2013-12-18,1000000,4799.18,WEST
PT003,Term,Term life insurance policy,11121,Term Policy 11121,559,25000,Annual,2020-02-19,2025-02-17,2021-02-18,2021-01-19,500000,11892.38,NORTH
PT001,Auto,Auto insurance policy,11122,Auto Policy 11122,559,20000,Quarterly,2012-10-12,2014-10-12,2013-10-07,2013-09-07,800000,4376.55,NORTH
PT002,WholeLife,Whole life insurance policy,11123,WholeLife Policy 11123,560,10000,Quarterly,2010-04-11,2012-04-10,2011-02-21,2011-01-22,400000,7762.67,NORTH
PT005,Home,Home insurance policy,11124,Home Policy 11124,560,5000,Quarterly,2018-06-10,2020-06-09,2018-12-04,2018-11-04,800000,1483.28,NORTH
PT002,WholeLife,Whole life insurance policy,11125,WholeLife Policy 11125,560,10000,Monthly,2005-12-29,2006-12-29,2006-04-15,2006-03-16,500000,4377.11,NORTH
PT002,WholeLife,Whole life insurance policy,11126,WholeLife Policy 11126,561,10000,Monthly,2014-07-20,2015-07-20,2015-04-04,2015-03-05,400000,6726.91,SOUTH
PT004,Health,Health insurance policy,11127,Health Policy 11127,561,12500,Quarterly,2005-10-13,2007-10-13,2006-03-05,2006-02-03,300000,5984.39,SOUTH
PT005,Home,Home insurance policy,11128,Home Policy 11128,561,25000,Quarterly,2007-05-22,2009-05-21,2008-01-14,2007-12-15,200000,17006.15,SOUTH
PT004,Health,Health insurance policy,11129,Health Policy 11129,562,10000,Monthly,2005-04-11,2006-04-11,2006-03-31,2006-03-01,300000,5548.79,WEST
PT004,Health,Health insurance policy,11130,Health Policy 11130,563,20000,Quarterly,2005-04-05,2007-04-05,2005-12-26,2005-11-26,800000,9914.4,WEST
PT001,Auto,Auto insurance policy,11131,Auto Policy 11131,563,10000,Quarterly,2011-10-18,2013-10-17,2012-11-05,2012-10-06,800000,2811.71,WEST
PT004,Health,Health insurance policy,11132,Health Policy 11132,563,25000,Quarterly,2016-04-05,2018-04-05,2017-06-03,2017-05-04,500000,10863.61,WEST
PT003,Term,Term life insurance policy,11133,Term Policy 11133,564,12500,Monthly,2007-07-04,2008-07-03,2008-09-24,2008-08-25,600000,5855.38,EAST
PT001,Auto,Auto insurance policy,11134,Auto Policy 11134,564,10000,Monthly,2008-05-16,2009-05-16,2009-05-13,2009-04-13,800000,3804.86,EAST
PT005,Home,Home insurance policy,11135,Home Policy 11135,564,25000,Annual,2018-10-14,2023-10-13,2019-07-23,2019-06-23,500000,5849.51,EAST
PT001,Auto,Auto insurance policy,11136,Auto Policy 11136,565,12500,Quarterly,2007-09-23,2009-09-22,2007-12-17,2007-11-17,400000,10280.2,NORTH
PT003,Term,Term life insurance policy,11137,Term Policy 11137,565,10000,Quarterly,2010-08-30,2012-08-29,2011-03-29,2011-02-27,800000,7367.84,NORTH
PT005,Home,Home insurance policy,11138,Home Policy 11138,566,10000,Monthly,2010-12-30,2011-12-30,2011-09-29,2011-08-30,400000,2122.63,NORTH
PT003,Term,Term life insurance policy,11139,Term Policy 11139,567,15000,Monthly,2019-04-07,2020-04-06,2019-12-05,2019-11-05,200000,10685.0,EAST
PT005,Home,Home insurance policy,11140,Home Policy 11140,567,7500,Monthly,2013-11-20,2014-11-20,2014-10-19,2014-09-19,200000,1996.51,EAST
PT002,WholeLife,Whole life insurance policy,11141,WholeLife Policy 11141,568,12500,Quarterly,2019-03-13,2021-03-12,2019-11-04,2019-10-05,400000,11003.71,WEST
PT005,Home,Home insurance policy,11142,Home Policy 11142,568,25000,Annual,2010-06-23,2015-06-22,2011-06-09,2011-05-10,600000,13022.34,WEST
PT001,Auto,Auto insurance policy,11143,Auto Policy 11143,568,5000,Quarterly,2012-04-29,2014-04-29,2013-05-05,2013-04-05,300000,4418.95,WEST
PT001,Auto,Auto insurance policy,11144,Auto Policy 11144,569,20000,Annual,2013-07-26,2018-07-25,2014-03-15,2014-02-13,200000,16984.17,SOUTH
PT003,Term,Term life insurance policy,11145,Term Policy 11145,569,5000,Quarterly,2014-06-24,2016-06-23,2015-09-09,2015-08-10,300000,1899.0,SOUTH
PT001,Auto,Auto insurance policy,11146,Auto Policy 11146,569,25000,Monthly,2014-09-21,2015-09-21,2015-09-08,2015-08-09,300000,9567.08,SOUTH
PT005,Home,Home insurance policy,11147,Home Policy 11147,570,25000,Annual,2016-07-13,2021-07-12,2017-01-13,2016-12-14,1000000,17149.5,WEST
PT001,Auto,Auto insurance policy,11148,Auto Policy 11148,570,12500,Annual,2013-05-24,2018-05-23,2014-08-16,2014-07-17,300000,10685.43,WEST
PT002,WholeLife,Whole life insurance policy,11149,WholeLife Policy 11149,571,20000,Annual,2011-03-18,2016-03-16,2012-03-21,2012-02-20,200000,9581.39,SOUTH
PT002,WholeLife,Whole life insurance policy,11150,WholeLife Policy 11150,571,10000,Quarterly,2020-03-18,2022-03-18,2020-12-11,2020-11-11,200000,3449.95,SOUTH
PT002,WholeLife,Whole life insurance policy,11151,WholeLife Policy 11151,572,12500,Quarterly,2011-03-01,2013-02-28,2012-06-07,2012-05-08,600000,11039.1,WEST
PT003,Term,Term life insurance policy,11152,Term Policy 11152,572,7500,Monthly,2007-03-07,2008-03-06,2008-05-03,2008-04-03,200000,3204.2,WEST
PT005,Home,Home insurance policy,11153,Home Policy 11153,573,20000,Annual,2011-06-16,2016-06-14,2012-10-11,2012-09-11,600000,10449.02,EAST
PT005,Home,Home insurance policy,11154,Home Policy 11154,574,12500,Annual,2012-05-17,2017-05-16,2013-04-27,2013-03-28,500000,2609.96,SOUTH
PT003,Term,Term life insurance policy,11155,Term Policy 11155,574,25000,Quarterly,2012-03-03,2014-03-03,2012-07-18,2012-06-18,500000,13084.08,SOUTH
PT004,Health,Health insurance policy,11156,Health Policy 11156,575,20000,Annual,2009-09-22,2014-09-21,2010-10-31,2010-10-01,300000,9460.86,SOUTH
PT004,Health,Health insurance policy,11157,Health Policy 11157,575,25000,Annual,2005-09-22,2010-09-21,2005-12-31,2005-12-01,600000,16049.22,SOUTH
PT005,Home,Home insurance policy,11158,Home Policy 11158,575,7500,Monthly,2012-09-29,2013-09-29,2013-08-26,2013-07-27,800000,3438.26,SOUTH
PT003,Term,Term life insurance policy,11159,Term Policy 11159,576,12500,Annual,2015-02-16,2020-02-15,2015-07-05,2015-06-05,200000,7967.55,NORTH
PT002,WholeLife,Whole life insurance policy,11160,WholeLife Policy 11160,576,15000,Quarterly,2019-01-01,2020-12-31,2019-09-30,2019-08-31,500000,13456.17,NORTH
PT003,Term,Term life insurance policy,11161,Term Policy 11161,577,12500,Annual,2017-06-25,2022-06-24,2018-03-04,2018-02-02,300000,10560.29,SOUTH
PT004,Health,Health insurance policy,11162,Health Policy 11162,578,5000,Monthly,2018-08-14,2019-08-14,2019-02-01,2019-01-02,500000,1739.57,WEST
PT005,Home,Home insurance policy,11163,Home Policy 11163,579,25000,Monthly,2011-06-29,2012-06-28,2012-09-23,2012-08-24,300000,18606.68,SOUTH
PT004,Health,Health insurance policy,11164,Health Policy 11164,580,10000,Quarterly,2017-05-04,2019-05-04,2017-10-22,2017-09-22,1000000,4927.26,EAST
PT005,Home,Home insurance policy,11165,Home Policy 11165,580,25000,Quarterly,2011-04-04,2013-04-03,2012-04-20,2012-03-21,400000,6848.68,EAST
PT003,Term,Term life insurance policy,11166,Term Policy 11166,580,15000,Annual,2016-04-07,2021-04-06,2016-09-29,2016-08-30,500000,12020.09,EAST
PT004,Health,Health insurance policy,11167,Health Policy 11167,581,7500,Quarterly,2011-06-04,2013-06-03,2011-11-01,2011-10-02,1000000,3600.29,EAST
PT001,Auto,Auto insurance policy,11168,Auto Policy 11168,581,25000,Quarterly,2016-12-12,2018-12-12,2018-01-11,2017-12-12,500000,8014.74,EAST
PT004,Health,Health insurance policy,11169,Health Policy 11169,582,12500,Annual,2018-01-05,2023-01-04,2018-10-02,2018-09-02,500000,4152.66,EAST
PT005,Home,Home insurance policy,11170,Home Policy 11170,583,15000,Monthly,2010-01-11,2011-01-11,2010-11-24,2010-10-25,600000,13488.55,WEST
